Concentration,Chem Clas,220,223,226,229,232,235,238,241,244,247,250,253,256,259,262,265,268,271,274,277,280,283,286,289,292,295,298,301,304,307,310,313,316,319,322,325,328,331,334,337,340,343,346,349,352,355,358,361,364,367,370,373,376,379,382,385,388,391,394,397,400,403,406,409,412,415,418,421,424,427,430,433,436,439,442,445,448,451,454,457,460,463,466,469,472,475,478,481,484,487,490,493,496,499,502,505,508,511,514,517,520,523,526,529,532,535,538,541,544,547,550,553,556,559,562,565,568,571,574,577,580,583,586,589,592,595,598,601,604,607,610,613,616,619,622,625,628,631,634,637,640,643,646,649,652,655,658,661,664,667,670,673,676,679,682,685,688,691,694,697,700,703,706,709,712,715,718,721,724,727,730,733,736,739,742,745,748
0.78,RNA,0.226,0.157,0.099,0.054,0.04,0.029,0.024,0.021,0.016,0.014,0.012,0.012,0.01,0.008,0.007,0.007,0.008,0.005,0.005,0.007,0.008,0.007,0.006,0.006,0.005,0.004,0.004,0.004,0.004,0.005,0.005,0.003,0.003,0.003,0.005,0.004,0.003,0.004,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.004,0.003,0.002,0.002,0.004,0.003,0.002,0.005,0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.001,0.001,0.005,0.002,0.001,0,0.003,-0.001,0.002,0.002,0,0,0.003,0.006,0.005,0.002,0.002,0.004,0.004,0.003,0,0.001,-0.001,0.001,0,0.001,0.004,0.003,0,0.003,0,0.002,0.004,0.002,0.003,0,0.005,0.006,0.007,0.005,0.003,0.002,0.001,0.003,0,0.003,0.002,0,-0.001,0.003,0.005,0.006,-0.001,0.003,0.005,0,0.001,0.001,0.005,0.002,0.001,0,0.002,0.004,0.003,0.002,0.003,0.004,0.002,0.005,0.008,0.005,0.003,0.005,0.01,0.007,0.002,0.003,-0.001,0.006,-0.001,0.001,0.005,0.006,0.01,0.006,0.007,0.013,0.006,0.002,-0.003,0.005,0.005,0.007,0.007,0.007,0.004,0.006,0.003,0.003,0.015,0.016,0.008,0.005,0.004
0.78,RNA,0.224,0.159,0.099,0.055,0.04,0.029,0.025,0.024,0.019,0.015,0.013,0.013,0.011,0.009,0.008,0.008,0.008,0.006,0.006,0.007,0.007,0.005,0.005,0.006,0.005,0.005,0.003,0.004,0.005,0.005,0.005,0.004,0.005,0.005,0.004,0.004,0.005,0.005,0.004,0.004,0.005,0.005,0.002,0.003,0.003,0.002,0.002,0.003,0.004,0.002,0.004,0.005,0.003,0.003,0.003,0.004,0.003,0.003,0.005,0.002,0.002,0.003,0.001,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.001,0.002,0.006,0.002,0.001,0.001,0.004,0,0.001,0.002,0,0.001,0.003,0.006,0.006,0.003,0,0.004,0.003,0.003,0.001,0.002,0,0.001,0,0.001,0.004,0.002,0,0.003,0.001,0.001,0.002,0.001,0.003,-0.002,0.002,0.004,0.007,0.005,0.003,0.003,0.002,0.004,0.001,0.003,0.001,0.001,-0.001,0.006,0.007,0.006,0.001,0.005,0.005,0.001,0.001,0,0.006,0.002,0.001,0.001,0.003,0.002,0.003,0.004,0.002,0.003,0.001,0.006,0.006,0.004,0.005,0.006,0.009,0.005,0.003,0.002,0,0.005,-0.001,0.004,0.004,0.003,0.009,0.007,0.007,0.012,0.004,0,-0.003,0.003,0.003,0.005,0.008,0.008,0.004,0.004,0.003,0.003,0.013,0.016,0.009,0.006,0.006
0.78,RNA,0.214,0.163,0.1,0.055,0.041,0.03,0.024,0.022,0.018,0.013,0.012,0.012,0.011,0.008,0.007,0.008,0.009,0.007,0.007,0.007,0.008,0.007,0.007,0.007,0.006,0.006,0.004,0.005,0.005,0.005,0.007,0.005,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.002,0.003,0.003,0.002,0.003,0.005,0.002,0.003,0.003,0.004,0.003,0.005,0.006,0.002,0.002,0.004,0.002,0.003,0.002,0.003,0.003,0.003,0.003,0.005,0.003,0.004,0.002,0,0.004,0.002,0,0.001,0.005,-0.001,0.005,0.002,0,0,0.003,0.004,0.005,0.002,0.001,0.004,0.005,0.004,-0.001,0.002,0.002,-0.001,0.001,0,0.003,0.002,0.002,0.004,0,0.004,0.004,0,0.003,0,0.003,0.004,0.006,0.004,0.003,0.003,0.002,0.004,-0.001,0.003,0.001,0,-0.002,0.005,0.007,0.005,0,0.005,0.005,0.001,0.003,0.005,0.007,0.005,0.002,-0.002,0.002,0.006,0.002,0.004,0.001,0.002,0.001,0.003,0.005,0.004,0.001,0.002,0.011,0.004,0.005,0.003,-0.001,0.004,-0.001,0.003,0.003,0.004,0.01,0.007,0.009,0.016,0.007,0.003,-0.003,0.004,0.008,0.01,0.009,0.009,0.002,0.009,0.008,0.005,0.014,0.016,0.01,0.008,0.008
0.39,RNA,0.228,0.17,0.103,0.053,0.037,0.028,0.024,0.02,0.015,0.012,0.01,0.011,0.01,0.007,0.006,0.007,0.007,0.005,0.005,0.007,0.007,0.006,0.006,0.006,0.005,0.006,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.004,0.005,0.006,0.006,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.004,0.003,0.005,0.005,0.003,0.004,0.004,0.004,0.004,0.004,0.006,0.004,0.005,0.006,0.004,0.004,0.004,0.003,0.005,0.005,0.004,0.004,0.006,0.005,0.006,0.005,0.006,0.003,0.002,0.007,0.004,0.003,0.002,0.006,0.002,0.005,0.003,0.004,0.003,0.006,0.006,0.006,0.003,0.004,0.007,0.006,0.002,-0.002,0.001,0.001,0.001,0.002,0.001,0.005,0.004,0,0.003,0.001,0.004,0.006,0.003,0.004,0.003,0.005,0.005,0.008,0.005,0.004,0.005,0.002,0.004,0,0.004,0,0,-0.001,0.006,0.007,0.006,0.002,0.006,0.006,0.002,0.003,0.005,0.007,0.003,0.001,0.001,0.006,0.008,0.003,0.005,0.003,0.001,-0.001,0.006,0.007,0.005,0.003,0.002,0.009,0.006,0.005,0.006,0.003,0.007,0,0.002,0.005,0.009,0.013,0.011,0.011,0.015,0.009,0.007,0,0.006,0.007,0.008,0.01,0.009,0.005,0.007,0.005,0.006,0.017,0.016,0.009,0.008,0.009
0.39,RNA,0.242,0.175,0.108,0.057,0.041,0.031,0.026,0.023,0.018,0.014,0.013,0.013,0.012,0.008,0.007,0.008,0.009,0.007,0.006,0.007,0.009,0.007,0.007,0.006,0.006,0.006,0.004,0.005,0.006,0.006,0.006,0.005,0.004,0.004,0.006,0.006,0.005,0.005,0.004,0.004,0.005,0.005,0.004,0.005,0.004,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.006,0.003,0.004,0.005,0.003,0.003,0.004,0.003,0.005,0.003,0.003,0.001,0.003,0.002,0.003,0.004,0.004,0.001,-0.001,0.005,0.003,0.002,0.002,0.004,0,0.006,0.002,0.001,0,0.004,0.006,0.007,0.002,0.001,0.006,0.005,0.001,-0.002,0.001,0,0.001,0.003,0.002,0.005,0.004,0.002,0.001,-0.002,0.002,0.004,0.001,0.004,0.004,0.002,0.004,0.006,0.005,0.001,0.004,0.001,0.004,-0.001,0.001,-0.001,-0.001,-0.001,0.007,0.005,0.004,-0.001,0.003,0.003,0.001,0.003,0.006,0.008,0.003,-0.001,-0.001,0.005,0.01,0.002,0.005,0.003,0.002,-0.003,0.005,0.005,0.005,0.003,0.006,0.014,0.006,0.005,0.004,0.001,0.007,0.002,0.003,0.003,0.005,0.011,0.006,0.012,0.018,0.009,0.003,-0.003,0.006,0.006,0.01,0.007,0.01,0.005,0.01,0.008,0.008,0.019,0.013,0.005,0.004,0.004
0.39,RNA,0.224,0.149,0.098,0.051,0.037,0.026,0.02,0.018,0.013,0.009,0.009,0.009,0.007,0.005,0.004,0.004,0.004,0.002,0.001,0.003,0.003,0.001,0.001,0.001,0,0,-0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.002,0.003,0.004,0.002,0.002,0.002,0,-0.001,0,0.001,0.001,0.002,0.003,0.002,0.001,0.002,0.002,0,0,0.003,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0,0.003,0.001,0.002,0.002,0.003,0,-0.001,0.004,0,-0.001,-0.001,0.002,-0.002,0.003,0.001,-0.001,0,0.004,0.005,0.006,0.003,0.001,0.004,0.004,0,0,0.003,0.002,0,0.001,0.001,0.004,0.003,0.001,0.003,-0.002,0.001,0.003,0,0.002,0.003,0.005,0.004,0.007,0.003,0.002,0.002,0,0.002,0,0.003,0,-0.002,-0.001,0.005,0.005,0.005,0,0.005,0.004,0.002,0.001,0.003,0.006,0,-0.001,-0.001,0.005,0.007,0.004,0.006,0.005,0.004,0,0.006,0.004,0.006,0.002,0.004,0.012,0.005,0.003,0.002,0.001,0.008,0,0,0.003,0.004,0.013,0.01,0.01,0.015,0.007,0.003,-0.003,0.004,0.006,0.008,0.007,0.009,0.006,0.006,0.005,0.003,0.016,0.012,0.006,0.006,0.006
25,Protein,0.613,0.676,0.789,1.376,1.305,1.122,0.973,0.809,0.704,0.542,0.435,0.287,0.213,0.191,0.186,0.183,0.187,0.193,0.196,0.197,0.193,0.183,0.164,0.136,0.108,0.083,0.071,0.063,0.056,0.05,0.046,0.045,0.042,0.039,0.036,0.034,0.033,0.03,0.028,0.026,0.026,0.024,0.022,0.021,0.019,0.019,0.016,0.017,0.015,0.013,0.014,0.013,0.013,0.013,0.01,0.01,0.009,0.01,0.01,0.01,0.009,0.009,0.007,0.008,0.007,0.008,0.005,0.004,0.007,0.007,0.005,0.005,0.007,0.007,0.007,0.005,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.001,0.003,0.004,0.006,0.004,0.004,0.001,0.001,0.004,0.003,0.004,0.006,0.005,0.003,0.002,0.003,0.007,0.006,0.008,0.005,0.002,0.003,0.002,0.003,0.001,0.003,0.003,0.003,0.003,0.005,0.003,0.003,0.002,0.006,0.005,0.004,0.004,0.002,0.002,0.003,0.004,0.003,0.004,0.002,0,0.001,0.004,0.003,0.002,0.002,0.001,0.003,0.004,0.004,0.003,0,0.003,0.001,0.003,0.003,0.002,0.001,0.002,0.001,0.001,0.005,0.001,0.002,0.004,0.002,0.001,0,0.001,0.002,0,0.005,0.005,0.004,0.004,0.003,0,-0.001,0.004,0.004,0.004,0.005,-0.001,0.002,-0.003,0.004,0.001
25,Protein,0.545,0.668,0.951,1.389,1.327,1.1,0.938,0.778,0.67,0.511,0.409,0.277,0.21,0.192,0.189,0.188,0.195,0.203,0.207,0.207,0.204,0.195,0.175,0.146,0.115,0.087,0.074,0.065,0.059,0.052,0.049,0.048,0.046,0.042,0.041,0.04,0.038,0.035,0.034,0.032,0.03,0.028,0.028,0.025,0.025,0.023,0.021,0.02,0.021,0.018,0.017,0.016,0.017,0.017,0.014,0.015,0.015,0.014,0.013,0.013,0.014,0.012,0.013,0.013,0.013,0.012,0.01,0.013,0.013,0.011,0.01,0.008,0.01,0.01,0.009,0.008,0.01,0.009,0.008,0.01,0.009,0.009,0.009,0.008,0.008,0.009,0.008,0.006,0.007,0.008,0.006,0.008,0.004,0.005,0.006,0.004,0.007,0.009,0.007,0.007,0.009,0.006,0.004,0.004,0.008,0.009,0.008,0.012,0.01,0.009,0.01,0.007,0.004,0.006,0.005,0.007,0.006,0.007,0.007,0.006,0.008,0.009,0.01,0.007,0.007,0.005,0.006,0.006,0.007,0.007,0.005,0.007,0.007,0.004,0.006,0.007,0.003,0.006,0.006,0.004,0.003,0.004,0.007,0.008,0.006,0.005,0.008,0.005,0.004,0.005,0.005,0.009,0.007,0.009,0.005,0.004,0.005,0.003,0.004,0.008,0.006,0.005,0.005,0.004,0.007,0.004,0,0.003,0.007,0.007,0.005,0.007,0.009,0.01,0.005,0.001,-0.002
25,Protein,0.456,0.623,0.806,1.094,0.96,0.638,0.444,0.299,0.221,0.157,0.129,0.101,0.092,0.095,0.099,0.105,0.114,0.125,0.132,0.138,0.137,0.129,0.115,0.09,0.062,0.037,0.028,0.022,0.019,0.015,0.014,0.015,0.013,0.012,0.011,0.01,0.011,0.009,0.01,0.009,0.01,0.009,0.008,0.008,0.009,0.006,0.004,0.004,0.006,0.005,0.006,0.006,0.005,0.006,0.006,0.006,0.004,0.004,0.005,0.005,0.004,0.005,0.004,0.005,0.006,0.004,0.003,0.004,0.005,0.005,0.004,0.004,0.006,0.004,0.003,0.003,0.004,0.004,0.004,0.005,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.002,-0.001,0.001,0.001,0.003,0.002,0.001,0.002,0.001,0.003,0.004,0.003,0.004,0.005,0.003,0,0,0.005,0.003,0.003,0.004,0.005,0.006,0.006,0.003,0.003,0.004,0.005,0.005,0.002,0.003,0.002,0.004,0.004,0.005,0.008,0.004,0.005,0.006,0.007,0.004,0.005,0.003,0.002,0.004,0.004,0.002,0.004,0.004,0.002,0.005,0.004,0.002,0.002,0.003,0.004,0.006,0.005,0.004,0.006,0.003,0.002,0.002,0.003,0.006,0.003,0.007,0.007,0.004,0.006,0.001,0.001,0.006,0.003,0.003,0.002,0.004,0.006,0.003,-0.002,-0.001,0.003,0.002,0.003,0.005,0.007,0.008,0.005,-0.001,-0.002
12.5,Protein,0.504,0.524,0.558,0.584,0.499,0.341,0.233,0.16,0.12,0.087,0.074,0.06,0.056,0.058,0.059,0.063,0.067,0.072,0.075,0.076,0.077,0.075,0.067,0.055,0.041,0.029,0.024,0.021,0.019,0.016,0.017,0.017,0.017,0.014,0.014,0.014,0.015,0.013,0.013,0.013,0.013,0.011,0.013,0.013,0.013,0.012,0.012,0.011,0.013,0.012,0.01,0.012,0.013,0.012,0.011,0.011,0.011,0.012,0.012,0.011,0.012,0.01,0.011,0.012,0.012,0.01,0.009,0.012,0.012,0.011,0.01,0.009,0.011,0.01,0.009,0.008,0.012,0.011,0.011,0.012,0.008,0.009,0.011,0.009,0.01,0.01,0.012,0.009,0.01,0.009,0.009,0.011,0.006,0.006,0.008,0.007,0.01,0.01,0.009,0.009,0.013,0.008,0.007,0.009,0.011,0.012,0.01,0.011,0.009,0.011,0.014,0.009,0.006,0.011,0.009,0.008,0.009,0.01,0.007,0.007,0.011,0.011,0.014,0.007,0.008,0.01,0.007,0.004,0.01,0.009,0.006,0.007,0.006,0.008,0.011,0.008,0.005,0.008,0.008,0.004,0.005,0.01,0.007,0.008,0.007,0.006,0.011,0.008,0.009,0.009,0.013,0.01,0.005,0.006,0.007,0.009,0.01,0.007,0.01,0.011,0.008,0.009,0.008,0.008,0.011,0.008,0.004,0.006,0.008,0.008,0.006,0.008,0.011,0.012,0.005,0,0
12.5,Protein,0.511,0.745,0.84,0.964,0.879,0.705,0.59,0.479,0.405,0.31,0.25,0.167,0.127,0.113,0.111,0.112,0.114,0.118,0.118,0.119,0.118,0.112,0.1,0.084,0.066,0.052,0.045,0.041,0.036,0.032,0.029,0.03,0.029,0.027,0.025,0.023,0.023,0.022,0.02,0.018,0.018,0.018,0.017,0.015,0.016,0.014,0.013,0.012,0.013,0.011,0.011,0.011,0.011,0.011,0.009,0.01,0.01,0.009,0.009,0.008,0.008,0.009,0.009,0.008,0.008,0.007,0.007,0.008,0.009,0.008,0.006,0.005,0.007,0.008,0.005,0.005,0.007,0.005,0.005,0.007,0.007,0.006,0.008,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.005,0.006,0.004,0.003,0.003,0.003,0.005,0.005,0.003,0.005,0.008,0.005,0.003,0.004,0.007,0.005,0.005,0.007,0.006,0.007,0.006,0.004,0.003,0.005,0.006,0.006,0.003,0.004,0.004,0.006,0.006,0.005,0.007,0.005,0.005,0.006,0.004,0.003,0.007,0.007,0.003,0.004,0.001,0.001,0.003,0.005,0.006,0.005,0.004,0.002,0.002,0.004,0.004,0.006,0.004,0.003,0.006,0.004,0.004,0.006,0.006,0.006,0.002,0.007,0.003,0.004,0.005,0.004,0.002,0.002,0.003,0.007,0.004,0.005,0.004,0,-0.001,0.003,0.004,0.006,0.005,0.003,0.001,0.006,0.001,0.002,0
12.5,Protein,0.59,0.717,0.899,1.097,1.032,0.888,0.755,0.648,0.568,0.437,0.349,0.225,0.162,0.139,0.132,0.127,0.128,0.13,0.131,0.128,0.124,0.118,0.107,0.09,0.075,0.061,0.055,0.05,0.045,0.04,0.038,0.037,0.035,0.031,0.031,0.027,0.026,0.023,0.024,0.022,0.021,0.02,0.018,0.017,0.016,0.015,0.013,0.015,0.013,0.011,0.012,0.01,0.011,0.011,0.009,0.009,0.008,0.008,0.009,0.008,0.007,0.007,0.007,0.007,0.007,0.006,0.005,0.005,0.006,0.005,0.004,0.005,0.006,0.005,0.005,0.005,0.005,0.004,0.005,0.006,0.005,0.005,0.006,0.003,0.004,0.004,0.004,0.003,0.003,0.006,0.003,0.003,0.002,0,0.001,0.002,0.003,0.005,0.004,0.003,0.005,0.001,0.002,0.001,0.004,0.004,0.002,0.005,0.003,0.004,0.002,0.002,0.001,0.001,0.003,0.006,0.006,0.002,0.004,0.006,0.006,0.004,0.005,0.002,0.002,0.004,0.003,0.005,0.006,0.006,0.003,0.001,0.001,0.002,0.003,0.005,0.002,0.002,0.003,0.004,0.001,0.003,0.003,0.003,0.003,0.002,0.003,0.001,0.001,0.005,0.003,0.005,0.001,0.004,0.005,0.005,0.005,0.002,0.004,0.002,0.003,0.006,0.006,0.006,0.006,0.003,-0.002,-0.002,0.004,0.008,0.005,0.006,0.004,0.006,0.003,0.004,-0.002
6.25,Protein,0.373,0.428,0.427,0.405,0.358,0.269,0.212,0.16,0.131,0.102,0.084,0.057,0.048,0.047,0.047,0.046,0.047,0.051,0.051,0.052,0.052,0.05,0.045,0.037,0.03,0.023,0.021,0.019,0.016,0.014,0.013,0.013,0.014,0.012,0.011,0.011,0.009,0.009,0.009,0.008,0.009,0.009,0.008,0.008,0.009,0.009,0.007,0.008,0.008,0.007,0.007,0.007,0.007,0.008,0.005,0.007,0.006,0.008,0.008,0.008,0.007,0.007,0.008,0.007,0.005,0.005,0.006,0.005,0.006,0.005,0.006,0.005,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.009,0.008,0.007,0.008,0.006,0.007,0.006,0.003,0.004,0.001,0,0,0.004,0.004,0.003,0.004,0.005,0.003,0.007,0.008,0.007,0.008,0.005,0.005,0,0.004,0.006,0.005,0.006,0.005,0.007,0.006,0.007,0.004,0.004,0.006,0.009,0.008,0.006,0.006,0.007,0.008,0.009,0.01,0.005,0.004,0.005,0.008,0.009,0.01,0.008,0.004,0.004,0.002,0.002,0.003,0.006,0.004,0.005,0.006,0.005,0.005,0.006,0.008,0.008,0.008,0.007,0.009,0.007,0.005,0.005,0.005,0.008,0.006,0.011,0.01,0.004,0.003,0.002,0.004,0.006,0.004,0.008,0.01,0.012,0.01,0.004,0.001,0.003,0.006,0.005,0.007,0.009,0.008,0.012,0.006,0.005,0.004
6.25,Protein,0.535,0.66,0.794,0.95,0.902,0.809,0.695,0.59,0.519,0.407,0.324,0.207,0.149,0.126,0.119,0.113,0.112,0.113,0.113,0.11,0.106,0.101,0.091,0.079,0.067,0.057,0.051,0.047,0.042,0.04,0.038,0.036,0.034,0.031,0.031,0.028,0.027,0.024,0.024,0.023,0.022,0.021,0.02,0.018,0.018,0.016,0.015,0.015,0.014,0.014,0.014,0.013,0.012,0.012,0.01,0.01,0.009,0.01,0.01,0.011,0.009,0.008,0.008,0.009,0.008,0.007,0.007,0.007,0.006,0.008,0.009,0.007,0.01,0.007,0.006,0.005,0.007,0.006,0.008,0.009,0.009,0.008,0.009,0.007,0.006,0.004,0.003,0.005,0.006,0.006,0.005,0.006,0.002,0.001,0.006,0.005,0.004,0.008,0.007,0.005,0.006,0.004,0.004,0.003,0.006,0.006,0.005,0.007,0.004,0.004,0.005,0.006,0.006,0.003,0.004,0.006,0.004,0.003,0.005,0.007,0.007,0.006,0.004,0.002,0.002,0.001,0.003,0.006,0.008,0.007,0.002,0,0.005,0.005,0.007,0.006,-0.001,0,0.006,0.006,0.001,0.001,0.001,0.005,0.004,0.002,0.002,0.005,0.008,0.007,0.004,0.008,0.005,0.006,0.007,0.005,0.004,0.003,0.001,0.006,0.001,0.008,0.006,0.005,0.008,0.007,0,0.003,0.009,0.009,0.009,0.011,0.009,0.009,0.005,0.004,0
6.25,Protein,0.56,0.616,0.676,0.819,0.776,0.67,0.596,0.508,0.446,0.346,0.276,0.177,0.128,0.109,0.103,0.099,0.099,0.1,0.098,0.095,0.092,0.088,0.079,0.068,0.06,0.051,0.046,0.043,0.038,0.035,0.033,0.031,0.031,0.028,0.027,0.025,0.024,0.022,0.021,0.02,0.019,0.018,0.017,0.016,0.016,0.015,0.014,0.015,0.014,0.011,0.013,0.01,0.011,0.012,0.01,0.009,0.009,0.01,0.009,0.01,0.009,0.008,0.008,0.008,0.007,0.007,0.006,0.006,0.007,0.007,0.007,0.006,0.009,0.008,0.006,0.006,0.008,0.006,0.006,0.007,0.006,0.006,0.007,0.005,0.006,0.004,0.002,0.004,0.005,0.006,0.005,0.005,0.001,0.002,0.003,0.003,0.003,0.006,0.005,0.004,0.007,0.004,0.003,0.001,0.005,0.004,0.003,0.007,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.007,0.005,0.003,0.005,0.006,0.007,0.006,0.005,0.002,0.002,0.003,0.003,0.007,0.006,0.006,0.003,-0.001,0,0.004,0.004,0.005,0.003,0.002,0.005,0.004,0.001,0.002,0.003,0.005,0.005,0.005,0.005,0.004,0.004,0.005,0.005,0.007,0.004,0.006,0.007,0.006,0.005,0.002,0.004,0.005,0.002,0.005,0.006,0.007,0.007,0.005,-0.001,0.001,0.007,0.01,0.008,0.009,0.007,0.008,0.003,0.002,0
