Concentration,Chem Clas,220,223,226,229,232,235,238,241,244,247,250,253,256,259,262,265,268,271,274,277,280,283,286,289,292,295,298,301,304,307,310,313,316,319,322,325,328,331,334,337,340,343,346,349,352,355,358,361,364,367,370,373,376,379,382,385,388,391,394,397,400,403,406,409,412,415,418,421,424,427,430,433,436,439,442,445,448,451,454,457,460,463,466,469,472,475,478,481,484,487,490,493,496,499,502,505,508,511,514,517,520,523,526,529,532,535,538,541,544,547,550,553,556,559,562,565,568,571,574,577,580,583,586,589,592,595,598,601,604,607,610,613,616,619,622,625,628,631,634,637,640,643,646,649,652,655,658,661,664,667,670,673,676,679,682,685,688,691,694,697,700,703,706,709,712,715,718,721,724,727,730,733,736,739,742,745,748
3.125,Protein,0.41,0.413,0.474,0.518,0.489,0.423,0.376,0.323,0.282,0.222,0.177,0.114,0.086,0.073,0.069,0.065,0.064,0.066,0.064,0.062,0.062,0.059,0.052,0.046,0.043,0.037,0.034,0.031,0.028,0.025,0.025,0.024,0.024,0.021,0.021,0.018,0.017,0.017,0.017,0.015,0.016,0.015,0.013,0.012,0.013,0.011,0.011,0.013,0.012,0.01,0.01,0.01,0.01,0.011,0.008,0.008,0.008,0.008,0.01,0.009,0.008,0.008,0.007,0.008,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.005,0.008,0.008,0.007,0.005,0.006,0.006,0.008,0.008,0.006,0.006,0.006,0.006,0.004,0.004,0.002,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.005,0.006,0.005,0.005,0.004,0.003,0.004,0.001,0.006,0.004,0.003,0.004,0.005,0.004,0.003,0.003,0.002,0.002,0.005,0.007,0.006,0.006,0.005,0.007,0.007,0.003,0.002,0,-0.001,0.003,0.004,0.006,0.005,0.003,0,0,-0.001,0.004,0.004,0,0,0.005,0.005,0,0.002,0.003,0.003,0.002,0.005,0.005,0.003,0.003,-0.001,0.001,0.001,0.005,0.002,0.007,0.01,0.005,0.003,0.003,0.001,0.003,0.004,0.006,0.004,0.007,0.006,0.004,-0.002,0.001,0.006,0.007,0.005,0.006,0,0.006,0.004,0.006,0.001
3.125,Protein,0.629,0.689,0.783,0.973,0.927,0.826,0.767,0.675,0.601,0.472,0.377,0.238,0.166,0.138,0.129,0.121,0.117,0.117,0.114,0.11,0.106,0.101,0.091,0.08,0.072,0.064,0.06,0.055,0.051,0.046,0.044,0.041,0.04,0.037,0.035,0.033,0.03,0.028,0.028,0.026,0.025,0.022,0.021,0.02,0.019,0.017,0.016,0.017,0.016,0.015,0.014,0.013,0.014,0.015,0.011,0.011,0.009,0.012,0.012,0.012,0.009,0.009,0.011,0.011,0.009,0.008,0.007,0.007,0.007,0.007,0.009,0.006,0.009,0.008,0.007,0.008,0.007,0.006,0.008,0.008,0.006,0.006,0.006,0.005,0.006,0.004,0.002,0.005,0.006,0.004,0.003,0.005,0.004,0.003,0.002,0.004,0.004,0.007,0.006,0.006,0.006,0.002,0.005,0.002,0.005,0.005,0.004,0.004,0.003,0.005,0.004,0.004,0.005,0.002,0.006,0.008,0.008,0.004,0.008,0.008,0.005,0.007,0.005,0.002,0.002,0.006,0.006,0.007,0.009,0.009,0.004,-0.001,0.001,0.006,0.001,0.002,0.004,0.006,0.006,0.002,0.004,0.004,0.002,0.004,0.002,0.001,0.004,0.005,0.006,0.002,0.002,0.005,0.002,0.005,0.008,0.006,0.005,0.006,0.005,0.004,0.002,0.008,0.005,0.008,0.006,0.007,0.004,0.003,0.009,0.008,0.007,0.009,0.009,0.009,0.004,0.003,-0.001
3.125,Protein,0.409,0.519,0.586,0.621,0.592,0.519,0.464,0.404,0.356,0.277,0.221,0.141,0.101,0.085,0.081,0.076,0.075,0.075,0.073,0.071,0.068,0.065,0.059,0.051,0.044,0.038,0.036,0.034,0.031,0.029,0.027,0.027,0.026,0.023,0.022,0.02,0.02,0.018,0.017,0.016,0.016,0.016,0.016,0.015,0.014,0.013,0.012,0.011,0.012,0.012,0.01,0.01,0.011,0.011,0.01,0.011,0.01,0.01,0.011,0.01,0.009,0.008,0.011,0.01,0.01,0.008,0.008,0.009,0.008,0.008,0.008,0.006,0.008,0.006,0.005,0.006,0.008,0.006,0.008,0.008,0.007,0.007,0.008,0.007,0.007,0.007,0.009,0.006,0.005,0.006,0.004,0.007,0.005,0.003,0.004,0.003,0.003,0.008,0.006,0.005,0.007,0.004,0.004,0.004,0.008,0.005,0.008,0.011,0.009,0.009,0.007,0.005,0.004,0.008,0.007,0.008,0.007,0.007,0.008,0.005,0.005,0.009,0.012,0.005,0.005,0.006,0.006,0.007,0.01,0.006,0.005,0.003,0.003,0.003,0.005,0.005,0.003,0.01,0.009,0.007,0.004,0.006,0.003,0.009,0.007,0.006,0.011,0.007,0.006,0.008,0.007,0.01,0.005,0.007,0.009,0.009,0.01,0.004,0.006,0.006,0.007,0.007,0.008,0.007,0.009,0.008,0.002,0.004,0.009,0.011,0.01,0.014,0.012,0.011,0.007,0.003,-0.003
1.562,Protein,0.633,0.855,0.987,1.382,1.355,1.263,1.316,1.202,1.165,0.927,0.738,0.458,0.311,0.252,0.234,0.214,0.206,0.201,0.194,0.182,0.173,0.164,0.15,0.133,0.122,0.112,0.104,0.097,0.09,0.083,0.078,0.075,0.071,0.065,0.061,0.059,0.054,0.048,0.047,0.045,0.042,0.039,0.038,0.035,0.033,0.03,0.027,0.026,0.027,0.023,0.021,0.02,0.021,0.021,0.017,0.019,0.018,0.017,0.015,0.015,0.013,0.011,0.013,0.014,0.014,0.011,0.01,0.01,0.011,0.013,0.013,0.007,0.009,0.006,0.005,0.006,0.006,0.004,0.01,0.012,0.011,0.008,0.005,0.004,0.006,0.006,0.003,0.001,0.006,0.007,0.004,0.005,0.005,0.003,0.004,0.001,0,0,0.005,0.003,0.004,0.003,0.004,0.007,0.006,0.005,0.007,0.005,0.004,0.003,0.001,-0.003,0.003,0.005,0.004,0.003,0.005,0.003,0,0.004,0.005,0.007,0.006,-0.001,0.006,0.005,0.003,0.008,0.015,0.006,-0.001,-0.002,0.002,0.004,0.009,0.009,0.008,0.007,0.001,0.002,0.006,0.007,0.005,0.008,0.007,0.003,0.005,0.009,0.011,0.007,0.004,0.008,0.002,0.009,0.003,0.008,0.014,0.007,0.003,0.007,0.002,0.008,0.014,0.015,0.015,0.012,0.004,0.011,0.011,0.014,0.006,0.007,0.016,0.023,0.015,0.007,0.008
1.562,Protein,0.515,0.589,0.674,0.772,0.764,0.703,0.644,0.567,0.503,0.395,0.315,0.198,0.14,0.113,0.105,0.098,0.095,0.094,0.092,0.088,0.084,0.08,0.074,0.066,0.059,0.052,0.05,0.048,0.045,0.042,0.039,0.038,0.037,0.036,0.034,0.032,0.032,0.029,0.027,0.025,0.025,0.024,0.023,0.022,0.02,0.018,0.016,0.016,0.017,0.016,0.013,0.012,0.014,0.015,0.012,0.014,0.014,0.014,0.014,0.012,0.01,0.009,0.012,0.012,0.011,0.009,0.009,0.011,0.011,0.008,0.009,0.006,0.007,0.006,0.006,0.006,0.008,0.007,0.008,0.009,0.005,0.007,0.007,0.006,0.006,0.006,0.007,0.005,0.005,0.004,0.004,0.008,0.004,0.001,0.003,0.002,0.002,0.007,0.006,0.005,0.007,0.003,0.003,0.005,0.008,0.006,0.007,0.008,0.008,0.008,0.007,0.004,0.003,0.004,0.003,0.007,0.007,0.006,0.006,0.002,0.004,0.008,0.009,0.004,0.005,0.005,0.007,0.007,0.01,0.005,0.002,0.002,0.003,0.004,0.004,0.004,0.002,0.006,0.006,0.002,0.001,0.005,0.003,0.006,0.006,0.005,0.009,0.004,0.001,0.004,0.005,0.007,0.003,0.007,0.008,0.008,0.01,0.003,0.002,0.006,0.008,0.007,0.007,0.003,0.009,0.007,0.001,0.001,0.007,0.006,0.005,0.006,0.008,0.012,0.005,0.001,-0.002
1.562,Protein,0.332,0.346,0.378,0.42,0.405,0.367,0.321,0.28,0.247,0.194,0.155,0.1,0.072,0.06,0.057,0.055,0.053,0.054,0.053,0.05,0.049,0.046,0.042,0.037,0.034,0.029,0.028,0.027,0.024,0.022,0.02,0.019,0.021,0.018,0.016,0.015,0.016,0.013,0.014,0.012,0.013,0.011,0.012,0.01,0.011,0.01,0.009,0.009,0.011,0.01,0.008,0.009,0.01,0.011,0.007,0.008,0.008,0.008,0.009,0.008,0.006,0.005,0.008,0.008,0.006,0.005,0.006,0.007,0.006,0.006,0.007,0.005,0.007,0.006,0.004,0.004,0.006,0.005,0.007,0.007,0.004,0.005,0.004,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.006,0.003,0.002,0.002,0.001,0.002,0.006,0.003,0.004,0.006,0.005,0.003,0.004,0.006,0.003,0.003,0.005,0.003,0.004,0.005,0.002,0.002,0.004,0.004,0.004,0.004,0.004,0.006,0.002,0.004,0.005,0.007,0.001,0.002,0.002,0.005,0.003,0.008,0.003,-0.001,0,0,0.003,0.004,0.001,0,0.006,0.004,0.001,0.002,0.006,0.002,0.002,0.003,0.005,0.008,0.003,0.001,0.002,0.003,0.006,0.001,0.003,0.007,0.003,0.007,0.003,0.001,0.005,0.003,0.002,0.003,0.003,0.009,0.007,0.003,0.001,0.005,0.004,0.004,0.003,0.005,0.007,0.004,0.002,-0.002
0.78,Protein,0.382,0.426,0.495,0.561,0.555,0.504,0.459,0.415,0.369,0.289,0.231,0.144,0.102,0.083,0.077,0.072,0.07,0.07,0.068,0.064,0.062,0.059,0.054,0.047,0.044,0.039,0.038,0.036,0.032,0.03,0.027,0.026,0.026,0.023,0.021,0.02,0.019,0.017,0.017,0.015,0.015,0.014,0.015,0.014,0.014,0.012,0.011,0.012,0.012,0.01,0.008,0.01,0.011,0.01,0.007,0.009,0.008,0.009,0.009,0.007,0.007,0.005,0.007,0.007,0.006,0.005,0.006,0.007,0.007,0.005,0.005,0.004,0.004,0.006,0.004,0.003,0.005,0.004,0.005,0.006,0.002,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.002,0.001,0.004,0.002,0.001,0,0,0.002,0.006,0.003,0.002,0.004,0.002,0.002,0.003,0.005,0.004,0.005,0.006,0.005,0.005,0.005,0.003,0.003,0.002,0.004,0.006,0.005,0.004,0.006,0.001,0.002,0.005,0.009,0.002,0.001,0.004,0.006,0.005,0.008,0.002,-0.001,0,0.002,0.004,0.003,0,0.001,0.003,0.004,0.002,0.001,0.004,0.003,0.004,0.005,0.007,0.008,0.001,-0.001,0.002,0.004,0.007,0.004,0.007,0.006,0.002,0.005,0.003,0.003,0.006,0.003,0.004,0.002,0.001,0.007,0.006,0.003,0.001,0.002,0.001,0.002,0.006,0.007,0.011,0.007,0.003,0
0.78,Protein,0.354,0.377,0.411,0.449,0.434,0.4,0.366,0.317,0.281,0.221,0.177,0.112,0.08,0.065,0.061,0.058,0.056,0.057,0.054,0.051,0.049,0.047,0.043,0.038,0.035,0.031,0.03,0.028,0.025,0.024,0.022,0.021,0.022,0.019,0.017,0.016,0.016,0.014,0.014,0.012,0.012,0.012,0.012,0.01,0.01,0.01,0.008,0.008,0.009,0.009,0.007,0.008,0.01,0.009,0.007,0.008,0.007,0.008,0.008,0.006,0.006,0.005,0.006,0.007,0.006,0.004,0.005,0.006,0.007,0.005,0.006,0.003,0.004,0.004,0.002,0.002,0.005,0.003,0.005,0.007,0.003,0.004,0.005,0.005,0.005,0.005,0.004,0.002,0.003,0.001,0,0.003,0.002,0.002,0,0,0.001,0.005,0.004,0.002,0.005,0.003,0.002,0,0.003,0.003,0.006,0.007,0.005,0.006,0.003,0.002,0.002,0.002,0.002,0.005,0.007,0.005,0.007,0.003,0.004,0.006,0.008,0.002,0.002,0.004,0.005,0.006,0.007,0.003,0,0,0.001,0.003,0,-0.001,0,0.003,0.004,0.001,0.001,0.003,0.003,0.004,0.003,0.004,0.007,0.001,0.002,0.002,0.003,0.003,0.002,0.007,0.006,0.003,0.005,0.001,-0.001,0.003,0.003,0.004,0.004,0.002,0.005,0.005,0.004,0.002,0.006,0.004,0.002,0.004,0.005,0.009,0.006,0.003,-0.001
0.78,Protein,0.318,0.36,0.387,0.428,0.413,0.385,0.349,0.304,0.269,0.211,0.168,0.106,0.074,0.059,0.056,0.053,0.05,0.049,0.048,0.045,0.044,0.041,0.037,0.033,0.03,0.026,0.026,0.024,0.022,0.021,0.019,0.018,0.018,0.016,0.015,0.014,0.014,0.011,0.01,0.009,0.011,0.009,0.009,0.008,0.008,0.007,0.004,0.006,0.007,0.007,0.005,0.005,0.006,0.006,0.004,0.007,0.005,0.005,0.005,0.004,0.004,0.002,0.003,0.006,0.004,0.003,0.003,0.004,0.004,0.003,0.003,0.001,0.002,0.001,0,-0.001,0.001,0.002,0.003,0.005,0.002,0.002,0.005,0.003,0.003,0.001,0.001,-0.001,0.002,0.002,-0.001,0,-0.002,-0.003,-0.002,-0.001,0.002,0.005,0.001,-0.001,0.002,0,-0.001,-0.002,0.002,0.002,0.004,0.005,0.002,0.003,0.001,0,0,0.003,0.003,0.005,0.006,0.003,0.004,0.002,0.005,0.009,0.01,0.004,0.003,0.005,0.006,0.006,0.007,0.005,0.002,0.001,0,0.001,0.002,0.001,-0.001,0.002,0.002,-0.003,0,0,0,0.002,0.004,0.001,0.003,0.002,0.003,0.001,0.003,0.002,0.001,0.006,0.003,0.001,0.003,0,0.001,0.003,0,0.002,0.004,0.001,0.003,0.002,-0.001,-0.001,0.003,0.003,0.002,0.002,0.002,0.005,0.003,0.003,-0.003
0.39,Protein,0.327,0.382,0.424,0.473,0.465,0.437,0.398,0.353,0.313,0.247,0.196,0.124,0.085,0.07,0.065,0.061,0.058,0.056,0.055,0.053,0.05,0.047,0.043,0.038,0.036,0.033,0.03,0.028,0.027,0.024,0.023,0.023,0.022,0.019,0.018,0.018,0.017,0.015,0.015,0.013,0.013,0.012,0.012,0.011,0.012,0.011,0.01,0.01,0.01,0.008,0.009,0.008,0.009,0.009,0.007,0.008,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.007,0.005,0.007,0.005,0.005,0.005,0.004,0.006,0.005,0.004,0.004,0.004,0.003,0.005,0.005,0.006,0.008,0.005,0.003,0.007,0.004,0.004,0.001,0.001,0.004,0.005,0.005,0.003,0.004,0.003,0.001,0.002,0.001,0.003,0.005,0.003,0.004,0.003,0.001,0.002,0.001,0.006,0.002,0.001,0.002,0.002,0.003,0.001,-0.001,0.002,0.003,0.002,0.005,0.004,0.003,0.005,0.006,0.006,0.006,0.006,0.002,0.005,0.004,0.002,0.006,0.005,0.005,0,0,0.001,0.001,0.005,0.004,0,0.002,0.005,0.002,0.004,0,0.002,0.004,0.003,0,0.002,0.004,0.005,0.007,0.006,0.005,0.003,0.008,0.011,0.004,0.003,0.002,0,0.003,0.003,0.006,0.008,0.011,0.007,0.003,0.005,0.004,0.009,0.007,0.008,0.004,0.003,0.01,0.005,0.006,0.005
0.39,Protein,0.172,0.199,0.223,0.233,0.227,0.206,0.19,0.165,0.146,0.114,0.09,0.057,0.041,0.033,0.032,0.03,0.028,0.028,0.028,0.026,0.024,0.021,0.02,0.018,0.017,0.014,0.014,0.014,0.013,0.012,0.011,0.012,0.012,0.01,0.011,0.009,0.009,0.007,0.007,0.007,0.008,0.008,0.007,0.007,0.008,0.006,0.004,0.004,0.006,0.006,0.007,0.005,0.006,0.007,0.005,0.007,0.007,0.006,0.006,0.005,0.005,0.004,0.004,0.006,0.005,0.005,0.004,0.003,0.005,0.004,0.005,0.003,0.004,0.005,0.003,0.001,0.004,0.004,0.006,0.009,0.006,0.005,0.008,0.004,0.004,0,0.001,0.003,0.004,0.006,0.005,0.004,0.003,0,0.001,0.001,0.004,0.005,0.003,0.003,0.003,0.004,0.004,0.002,0.008,0.004,0.002,0.002,0.001,0.004,0.002,-0.001,0.003,0.006,0.004,0.007,0.006,0.002,0.005,0.007,0.006,0.007,0.009,0.004,0.005,0.007,0.003,0.006,0.007,0.006,-0.002,0,0.001,0,0.004,0.003,0.002,0.003,0.003,0,0.005,0.003,0.002,0.005,0.006,0.001,0.001,0.003,0.006,0.008,0.009,0.006,0.003,0.009,0.01,0.005,0.003,0.004,-0.001,0.001,0.001,0.007,0.008,0.008,0.005,0.002,0.003,0.003,0.008,0.006,0.007,0.005,-0.002,0.009,0.008,0.006,0.003
0.39,Protein,0.25,0.274,0.334,0.363,0.362,0.341,0.303,0.267,0.239,0.191,0.153,0.097,0.071,0.06,0.059,0.055,0.052,0.051,0.049,0.047,0.046,0.046,0.042,0.036,0.034,0.033,0.031,0.029,0.029,0.027,0.024,0.024,0.023,0.023,0.023,0.024,0.022,0.017,0.018,0.019,0.018,0.018,0.019,0.017,0.017,0.018,0.016,0.015,0.018,0.017,0.016,0.014,0.014,0.015,0.009,0.014,0.016,0.02,0.019,0.023,0.018,0.013,0.017,0.015,0.015,0.018,0.013,0.015,0.019,0.019,0.017,0.014,0.01,0.015,0.016,0.01,0.012,0.012,0.016,0.019,0.021,0.02,0.012,0.015,0.012,0.005,0.002,0.011,0.006,0.008,0.008,0.016,0.019,0.01,0.011,0.005,0.01,0.011,0.008,0.005,0.014,0.017,0.014,0.011,0.014,0.015,0.014,0.01,0.008,0.001,0.005,-0.001,0.006,0.011,0.011,0.019,0.015,0.011,0.012,0.012,0.004,0.012,0.012,0.008,0.007,0.017,0.01,0.003,0.009,0.012,0.004,0.005,0.009,0.012,0.006,0.005,-0.003,0.001,0.007,0.002,-0.001,-0.001,-0.004,0.002,0.013,0.01,0.018,0.016,0.001,0.01,0.008,0.016,0.012,0.018,0.01,0.004,0.008,0.003,0.004,0.018,0.021,0.028,0.03,0.028,0.022,0.017,0.011,0.014,0.019,0.023,0.02,0.012,0.01,0.018,0.015,0.019,0.014
25 +25,RNA + Protein,0.48,0.6,0.808,0.923,0.78,0.538,0.364,0.246,0.18,0.13,0.109,0.086,0.079,0.082,0.084,0.089,0.098,0.105,0.111,0.116,0.117,0.112,0.098,0.08,0.058,0.039,0.029,0.025,0.02,0.018,0.016,0.014,0.013,0.014,0.014,0.014,0.013,0.012,0.013,0.011,0.008,0.009,0.01,0.009,0.008,0.009,0.008,0.01,0.008,0.008,0.008,0.006,0.006,0.006,0.006,0.006,0.007,0.005,0.004,0.005,0.005,0.007,0.007,0.004,0.005,0.005,0.004,0.004,0.004,0.005,0.006,0.007,0.006,0.004,0.001,0.004,0.003,0.005,0.002,0.005,0.006,0.006,0.006,0.006,0.007,0.003,0.003,0.004,0.006,0.006,0.003,0,0.002,0.006,0.005,0.008,0.005,0.007,0.006,0.002,0,0.003,0,0,0.005,0.005,0.006,0.005,0.002,0.003,0.002,-0.003,0.003,0.002,0.001,0.002,0.007,0.007,0.006,0.008,0.008,0.006,0.006,0.003,0.004,0.003,0.004,0.006,-0.001,0.001,0.004,0.001,0.006,0.006,0.002,0.006,0.004,0.004,0.009,0.007,0.003,0.002,0.006,0.005,0.004,0.005,0.002,0.003,0.006,0.004,0.001,0.001,0.005,0.001,0.002,0.004,0.002,-0.001,0,0.002,0.003,0.005,0.006,0.009,0.003,0.005,0.006,0.007,0.004,0.003,-0.001,0.006,0.01,0.004,0,0,0.003
25 +25,RNA + Protein,0.548,0.724,0.883,1.112,1.045,0.825,0.666,0.53,0.442,0.338,0.274,0.183,0.142,0.13,0.127,0.126,0.131,0.135,0.138,0.139,0.139,0.132,0.119,0.101,0.079,0.061,0.052,0.045,0.041,0.037,0.035,0.031,0.032,0.029,0.028,0.029,0.025,0.025,0.025,0.023,0.02,0.02,0.019,0.017,0.016,0.017,0.015,0.016,0.014,0.013,0.012,0.012,0.011,0.011,0.01,0.011,0.011,0.008,0.007,0.009,0.008,0.01,0.01,0.008,0.007,0.008,0.008,0.006,0.008,0.009,0.01,0.01,0.008,0.007,0.007,0.007,0.004,0.004,0.006,0.007,0.009,0.006,0.006,0.008,0.009,0.008,0.006,0.004,0.009,0.007,0.007,0.004,0.005,0.008,0.006,0.008,0.007,0.007,0.006,0.004,0.001,0.003,0.003,0.002,0.006,0.006,0.006,0.007,0.005,0.003,0.004,-0.002,0.001,0.004,0.006,0.007,0.007,0.01,0.005,0.007,0.008,0.01,0.009,0.006,0.008,0.006,0.003,0.009,0.008,0.005,0.004,0.002,0.009,0.008,0.004,0.007,0.011,0.009,0.011,0.005,0.005,0.002,0.007,0.009,0.008,0.009,0.007,0.006,0.004,0.002,0.001,0.003,0.01,0.005,0.005,0.006,0.003,0.005,0.001,-0.001,0.002,0.006,0.006,0.006,0.008,0.012,0.01,0.012,0.014,0.008,0,0.003,0.007,0.005,0.003,0.004,0.004
25 +25,RNA + Protein,0.529,0.693,0.908,1.244,1.157,0.966,0.805,0.662,0.569,0.442,0.356,0.238,0.18,0.162,0.158,0.156,0.16,0.163,0.165,0.163,0.161,0.151,0.137,0.117,0.095,0.075,0.064,0.057,0.05,0.047,0.043,0.04,0.038,0.037,0.035,0.034,0.031,0.031,0.03,0.027,0.024,0.023,0.023,0.022,0.021,0.02,0.018,0.019,0.016,0.016,0.016,0.014,0.014,0.014,0.014,0.014,0.013,0.011,0.01,0.009,0.009,0.01,0.011,0.008,0.008,0.008,0.009,0.008,0.008,0.007,0.008,0.009,0.007,0.007,0.006,0.006,0.004,0.005,0.006,0.007,0.008,0.008,0.008,0.009,0.009,0.007,0.005,0.003,0.007,0.005,0.005,0.002,0.005,0.007,0.005,0.007,0.006,0.007,0.005,0.006,0.003,0.005,0.003,0.001,0.006,0.008,0.006,0.008,0.005,0.006,0.006,0,0.004,0.005,0.008,0.01,0.007,0.01,0.007,0.008,0.008,0.009,0.012,0.007,0.01,0.008,0.008,0.01,0.007,0.008,0.004,0.004,0.01,0.009,0.006,0.007,0.008,0.008,0.013,0.009,0.007,0.006,0.009,0.008,0.008,0.009,0.008,0.003,0.006,0.006,0.005,0.001,0.006,0.009,0.008,0.009,0.005,0.006,0.003,0.003,0.004,0.005,0.005,0.007,0.006,0.008,0.009,0.006,0.007,0.003,-0.002,0.003,0.006,0.005,0.006,0.005,0.002
12.5 + 12.5,RNA + Protein,0.382,0.413,0.401,0.376,0.315,0.216,0.15,0.106,0.082,0.065,0.056,0.046,0.043,0.043,0.044,0.046,0.048,0.05,0.052,0.053,0.053,0.05,0.045,0.04,0.032,0.024,0.021,0.019,0.017,0.017,0.015,0.014,0.015,0.014,0.015,0.015,0.014,0.015,0.015,0.013,0.011,0.012,0.012,0.012,0.012,0.011,0.01,0.011,0.009,0.01,0.012,0.01,0.009,0.009,0.009,0.01,0.009,0.007,0.007,0.008,0.008,0.008,0.009,0.006,0.007,0.008,0.008,0.005,0.006,0.005,0.007,0.009,0.008,0.007,0.005,0.003,0.004,0.006,0.005,0.007,0.008,0.008,0.008,0.007,0.008,0.009,0.007,0.005,0.004,0.004,0.004,0.001,0.005,0.007,0.005,0.006,0.005,0.007,0.005,0.003,0.004,0.005,0.003,0,0.003,0.005,0.005,0.006,0.003,0.004,0.005,0,0.004,0.006,0.008,0.008,0.008,0.008,0.006,0.005,0.006,0.008,0.011,0.005,0.008,0.008,0.003,0.007,0.004,0,0.002,0.003,0.009,0.005,0.004,0.004,0.005,0.006,0.004,0.003,0.005,0.003,0.007,0.008,0.01,0.009,0.009,0.004,0.002,0,0.003,0,0.007,0.009,0.007,0.005,0.001,0.001,-0.002,0,0.002,0.005,0.001,0.004,0.004,0.006,0.003,0.003,0.006,0.002,-0.002,0.003,0.005,0.005,0.009,0.009,0.007
