Concentration,Chem Clas,220,223,226,229,232,235,238,241,244,247,250,253,256,259,262,265,268,271,274,277,280,283,286,289,292,295,298,301,304,307,310,313,316,319,322,325,328,331,334,337,340,343,346,349,352,355,358,361,364,367,370,373,376,379,382,385,388,391,394,397,400,403,406,409,412,415,418,421,424,427,430,433,436,439,442,445,448,451,454,457,460,463,466,469,472,475,478,481,484,487,490,493,496,499,502,505,508,511,514,517,520,523,526,529,532,535,538,541,544,547,550,553,556,559,562,565,568,571,574,577,580,583,586,589,592,595,598,601,604,607,610,613,616,619,622,625,628,631,634,637,640,643,646,649,652,655,658,661,664,667,670,673,676,679,682,685,688,691,694,697,700,703,706,709,712,715,718,721,724,727,730,733,736,739,742,745,748
12.5 + 12.5,RNA + Protein,0.587,0.548,0.59,0.626,0.574,0.454,0.368,0.295,0.247,0.192,0.156,0.106,0.081,0.073,0.072,0.071,0.072,0.073,0.074,0.073,0.074,0.071,0.063,0.054,0.043,0.033,0.029,0.025,0.023,0.023,0.02,0.019,0.017,0.017,0.017,0.017,0.015,0.015,0.015,0.014,0.011,0.012,0.011,0.01,0.011,0.008,0.007,0.008,0.007,0.009,0.01,0.009,0.007,0.007,0.008,0.008,0.009,0.007,0.007,0.007,0.007,0.006,0.007,0.006,0.005,0.006,0.006,0.006,0.006,0.005,0.006,0.007,0.005,0.005,0.004,0.004,0.003,0.004,0.003,0.006,0.007,0.006,0.005,0.005,0.006,0.007,0.006,0.005,0.003,0.002,0.004,0.001,0.005,0.009,0.005,0.005,0.005,0.007,0.005,0.004,0.003,0.004,0.004,0.004,0.007,0.004,0.004,0.003,0.001,0.004,0.006,-0.001,0.003,0.005,0.007,0.008,0.007,0.006,0.005,0.006,0.004,0.008,0.011,0.006,0.005,0.007,0.005,0.006,0.002,0.003,0.006,0.006,0.008,0.007,0.005,0.006,0.005,0.006,0.004,0.004,0.002,0.001,0.004,0.005,0.003,0.004,0.007,0,0.003,0.003,0.003,0,0.003,0.004,0.006,0.005,0.001,0,-0.001,0,0.002,0.003,0.002,0.009,0.005,0.008,0.012,0.007,0.007,0.003,-0.003,0.003,0.007,0.007,0.004,0.006,0.002
12.5 + 12.5,RNA + Protein,0.478,0.577,0.629,0.661,0.619,0.515,0.441,0.374,0.324,0.253,0.203,0.133,0.099,0.085,0.08,0.078,0.079,0.078,0.077,0.075,0.074,0.07,0.064,0.056,0.047,0.038,0.034,0.031,0.028,0.027,0.024,0.022,0.022,0.022,0.02,0.02,0.018,0.018,0.017,0.015,0.013,0.014,0.013,0.012,0.011,0.01,0.009,0.01,0.008,0.009,0.01,0.009,0.008,0.008,0.008,0.008,0.009,0.006,0.005,0.006,0.006,0.006,0.006,0.005,0.005,0.006,0.007,0.005,0.005,0.004,0.005,0.006,0.004,0.003,0.003,0.003,0.002,0.003,0.002,0.005,0.006,0.004,0.005,0.005,0.006,0.007,0.004,0.003,0.004,0.004,0.004,0.001,0.004,0.006,0.005,0.005,0.003,0.006,0.004,0.002,0.002,0.002,0,0.003,0.004,0.002,0.002,0.003,0.001,0.003,0.003,-0.002,0.002,0.003,0.005,0.007,0.005,0.007,0.006,0.004,0.004,0.005,0.009,0.006,0.007,0.005,0.004,0.006,0.004,0.005,0.003,0.003,0.008,0.005,0.004,0.007,0.006,0.005,0.004,0.004,0.004,0.003,0.006,0.008,0.006,0.006,0.005,0.001,0.001,0.004,0.005,0.001,0,0.003,0.008,0.007,0.002,0.002,-0.001,0,0.001,0.001,0.001,0.006,0.004,0.005,0.005,0.008,0.009,0.004,-0.001,0.003,0.008,0.008,0.007,0.009,0.006
6.25 + 6.25,RNA + Protein,0.297,0.322,0.294,0.257,0.225,0.17,0.13,0.101,0.083,0.068,0.057,0.043,0.037,0.035,0.034,0.034,0.036,0.035,0.035,0.035,0.037,0.035,0.033,0.03,0.026,0.021,0.019,0.017,0.016,0.015,0.014,0.012,0.012,0.013,0.013,0.013,0.011,0.012,0.012,0.01,0.008,0.009,0.01,0.009,0.009,0.009,0.008,0.011,0.01,0.008,0.008,0.008,0.007,0.007,0.006,0.008,0.009,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.007,0.008,0.007,0.007,0.005,0.007,0.008,0.006,0.005,0.006,0.006,0.004,0.005,0.004,0.006,0.006,0.007,0.008,0.008,0.007,0.008,0.007,0.007,0.008,0.006,0.006,0.004,0.007,0.007,0.006,0.006,0.006,0.008,0.004,0.004,0.003,0.003,0.001,0.003,0.007,0.007,0.004,0.007,0.004,0.004,0.005,0.001,0.003,0.004,0.006,0.008,0.007,0.008,0.007,0.007,0.008,0.008,0.01,0.009,0.008,0.006,0.005,0.009,0.007,0.004,0.004,0.006,0.011,0.007,0.006,0.006,0.007,0.007,0.005,0.007,0.005,0.003,0.006,0.01,0.008,0.009,0.009,0.005,0.002,0.001,0.002,0,0.005,0.008,0.008,0.008,0.004,0.002,0.001,0,0.003,0.005,0.001,0.006,0.004,0.006,0.008,0.011,0.011,0.002,-0.002,0.004,0.008,0.007,0.009,0.007,0.009
6.25 + 6.25,RNA + Protein,0.472,0.546,0.564,0.576,0.529,0.461,0.402,0.344,0.3,0.237,0.192,0.126,0.092,0.08,0.075,0.071,0.07,0.068,0.067,0.065,0.064,0.061,0.055,0.049,0.042,0.037,0.032,0.029,0.028,0.028,0.025,0.023,0.021,0.021,0.02,0.02,0.018,0.019,0.019,0.016,0.013,0.013,0.014,0.013,0.012,0.011,0.011,0.011,0.01,0.01,0.01,0.01,0.01,0.009,0.008,0.009,0.01,0.007,0.006,0.007,0.008,0.006,0.007,0.007,0.004,0.006,0.008,0.006,0.006,0.005,0.006,0.006,0.004,0.003,0.003,0.005,0.003,0.005,0.002,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.007,0.006,0.006,0.007,0.007,0.003,0.006,0.007,0.005,0.005,0.004,0.005,0.004,0.004,0.005,0.006,0.002,0.004,0.007,0.006,0.004,0.003,0.002,0.004,0.006,0,0.006,0.009,0.008,0.007,0.005,0.008,0.007,0.006,0.007,0.009,0.01,0.005,0.006,0.008,0.005,0.005,0.002,0.006,0.004,0.005,0.009,0.004,0.006,0.008,0.007,0.01,0.008,0.005,0.004,0.005,0.005,0.007,0.008,0.009,0.01,0.004,0.002,0.004,0.004,0.001,0.001,0.004,0.003,0.008,0.003,-0.002,0,0.002,-0.001,0,-0.003,0.006,0.003,0.007,0.009,0.01,0.009,0.001,0.002,0.007,0.01,0.008,0.009,0.008,0.004
6.25 + 6.25,RNA + Protein,0.493,0.463,0.514,0.571,0.535,0.458,0.397,0.344,0.3,0.241,0.2,0.139,0.109,0.094,0.088,0.081,0.079,0.074,0.072,0.068,0.067,0.063,0.055,0.05,0.041,0.036,0.032,0.029,0.026,0.026,0.023,0.022,0.02,0.02,0.019,0.019,0.017,0.017,0.017,0.013,0.012,0.013,0.012,0.011,0.01,0.01,0.009,0.012,0.008,0.007,0.009,0.009,0.007,0.007,0.007,0.007,0.009,0.007,0.004,0.006,0.008,0.007,0.007,0.006,0.003,0.005,0.006,0.004,0.003,0.004,0.004,0.006,0.005,0.003,0.002,0.004,0.003,0.004,0,0.006,0.007,0.005,0.006,0.005,0.007,0.006,0.004,0.003,0.005,0.006,0.004,0,0.001,0.005,0.005,0.005,0.004,0.007,0.004,0.003,0.001,0.001,-0.001,0.002,0.006,0.003,0.002,0.004,0.001,0.002,0.003,-0.002,0.002,0.005,0.003,0.005,0.004,0.006,0.004,0.004,0.005,0.008,0.008,0.006,0.005,0.003,0.005,0.008,0.001,0.004,0.005,0.002,0.009,0.002,0.004,0.01,0.007,0.008,0.006,0.005,0.003,0.003,0.006,0.006,0.006,0.007,0.005,0.001,0.003,0.002,0,0.001,0.003,0.002,0.004,0.008,0.003,-0.001,-0.001,0.002,0.001,0,0,0.009,0.006,0.003,0.007,0.011,0.01,0.004,0.001,0.006,0.013,0.007,0.005,0.007,0.006
3.125 + 3.125,RNA + Protein,0.268,0.27,0.256,0.248,0.227,0.193,0.167,0.143,0.124,0.1,0.081,0.054,0.042,0.036,0.035,0.032,0.033,0.03,0.029,0.029,0.03,0.027,0.025,0.023,0.019,0.016,0.015,0.014,0.013,0.013,0.011,0.01,0.009,0.01,0.009,0.009,0.009,0.009,0.009,0.007,0.008,0.008,0.008,0.006,0.005,0.006,0.005,0.007,0.004,0.004,0.006,0.005,0.005,0.005,0.005,0.006,0.006,0.004,0.004,0.004,0.004,0.003,0.005,0.004,0.002,0.003,0.004,0.004,0.004,0.003,0.004,0.004,0.002,0.002,0.003,0.002,0.001,0.001,0,0.004,0.004,0.004,0.004,0.004,0.007,0.005,0.003,0.003,0.004,0.005,0.005,-0.001,0.003,0.005,0.003,0.004,0.003,0.004,0.003,0.004,0.001,0.002,0,0.001,0.005,0.005,0.002,0.004,0.002,0.005,0.004,-0.001,0.004,0.006,0.003,0.005,0.003,0.007,0.004,0.004,0.006,0.008,0.01,0.006,0.005,0.004,0.004,0.008,0.001,0.002,0.003,0.001,0.007,0.006,0.003,0.006,0.007,0.01,0.009,0.005,0.002,0.003,0.007,0.007,0.006,0.006,0.004,0.003,0.003,0.004,0,0.001,0.003,0.001,0.002,0.005,0.003,0.001,-0.001,0,0,-0.002,0,0.008,0.004,0.004,0.006,0.009,0.01,0.006,0.001,0.004,0.011,0.008,0.008,0.005,0.001
3.125 + 3.125,RNA + Protein,0.465,0.597,0.631,0.693,0.666,0.583,0.513,0.458,0.408,0.326,0.271,0.187,0.143,0.125,0.119,0.112,0.11,0.106,0.103,0.098,0.096,0.091,0.083,0.076,0.069,0.062,0.057,0.053,0.051,0.048,0.043,0.041,0.038,0.037,0.035,0.034,0.032,0.029,0.029,0.027,0.024,0.025,0.023,0.022,0.021,0.02,0.018,0.02,0.018,0.016,0.016,0.016,0.015,0.014,0.013,0.013,0.015,0.013,0.012,0.012,0.011,0.011,0.011,0.011,0.009,0.01,0.011,0.011,0.011,0.01,0.01,0.011,0.008,0.007,0.007,0.008,0.005,0.007,0.005,0.009,0.011,0.009,0.009,0.008,0.01,0.01,0.006,0.006,0.008,0.008,0.008,0.004,0.007,0.007,0.007,0.005,0.004,0.008,0.006,0.005,0.006,0.005,0.003,0.007,0.008,0.007,0.004,0.006,0.005,0.007,0.009,0.004,0.005,0.007,0.008,0.012,0.008,0.01,0.008,0.005,0.008,0.012,0.015,0.013,0.009,0.009,0.011,0.014,0.009,0.009,0.009,0.008,0.011,0.008,0.006,0.007,0.007,0.01,0.006,0.007,0.003,0.005,0.009,0.009,0.007,0.009,0.01,0.004,0,0.003,0.001,0.004,0.005,0.005,0.007,0.008,0.004,0.002,0.002,0.004,0.003,-0.001,-0.001,0.008,0.008,0.007,0.009,0.012,0.011,0.003,0.001,0.006,0.012,0.01,0.012,0.011,0.006
3.125 + 3.125,RNA + Protein,0.467,0.516,0.508,0.512,0.46,0.382,0.332,0.285,0.255,0.217,0.193,0.158,0.144,0.143,0.143,0.138,0.135,0.129,0.126,0.117,0.11,0.101,0.089,0.079,0.067,0.054,0.046,0.04,0.036,0.031,0.027,0.024,0.021,0.021,0.02,0.021,0.018,0.018,0.018,0.015,0.014,0.015,0.013,0.013,0.013,0.012,0.01,0.013,0.011,0.01,0.012,0.012,0.01,0.009,0.009,0.01,0.01,0.009,0.007,0.009,0.01,0.01,0.009,0.009,0.006,0.007,0.008,0.007,0.006,0.006,0.007,0.009,0.006,0.004,0.004,0.005,0.004,0.006,0.003,0.008,0.008,0.007,0.007,0.007,0.009,0.007,0.004,0.005,0.004,0.005,0.005,0.002,0.005,0.006,0.006,0.005,0.005,0.008,0.005,0.005,0.004,0.004,0.001,0.005,0.006,0.005,0.002,0.003,0.004,0.006,0.007,0.002,0.002,0.006,0.007,0.009,0.005,0.008,0.005,0.002,0.006,0.011,0.011,0.009,0.006,0.008,0.007,0.008,0.005,0.007,0.007,0.007,0.01,0.004,0.006,0.012,0.005,0.008,0.005,0.005,0.002,0.004,0.007,0.007,0.006,0.008,0.008,0.003,-0.001,0.001,-0.001,0.002,0.004,0.004,0.005,0.008,0.003,-0.003,0.001,0.007,0.003,0.001,-0.003,0.01,0.009,0.009,0.012,0.012,0.01,0.004,-0.001,0.008,0.015,0.01,0.012,0.013,0.007
1.562 + 1.562,RNA + Protein,0.652,0.677,0.882,1.449,1.64,1.361,1.397,1.399,1.343,1.095,0.881,0.546,0.368,0.294,0.272,0.249,0.241,0.233,0.225,0.209,0.201,0.19,0.174,0.157,0.141,0.128,0.12,0.111,0.102,0.095,0.09,0.083,0.077,0.075,0.07,0.067,0.062,0.058,0.055,0.049,0.046,0.045,0.04,0.038,0.033,0.032,0.029,0.029,0.027,0.025,0.025,0.023,0.019,0.018,0.018,0.018,0.017,0.014,0.012,0.012,0.015,0.014,0.012,0.011,0.007,0.009,0.01,0.009,0.007,0.006,0.007,0.01,0.008,0.004,0.004,0.006,0.005,0.006,0.004,0.007,0.007,0.007,0.006,0.006,0.008,0.007,0.006,0.006,0.003,0.002,0.004,0.001,0.003,0.006,0.005,0.005,0.006,0.007,0.002,0.002,0.006,0.003,-0.002,0.002,0.007,0.004,0.003,0.005,0.001,0,0.005,-0.002,0.005,0.007,0.005,0.005,0.004,0.006,0.006,0.005,0.008,0.011,0.01,0.009,0.002,0.002,0.004,0.008,0.003,0.005,0.005,0.003,0.007,0.005,0.002,0.007,0.005,0.005,0.003,0.005,0.003,0,0.001,0.001,0.001,0.002,0.003,0.002,-0.002,0.002,-0.002,-0.001,0.004,0.007,0.008,0.01,0.007,-0.001,-0.001,0.005,0.001,-0.002,-0.003,0.009,0.004,0.007,0.011,0.014,0.008,0.004,0.002,0.011,0.019,0.011,0.008,0.006,0.004
1.562 + 1.562,RNA + Protein,0.436,0.56,0.645,0.732,0.725,0.668,0.604,0.533,0.471,0.37,0.294,0.186,0.129,0.106,0.099,0.092,0.091,0.088,0.085,0.081,0.08,0.075,0.069,0.063,0.056,0.049,0.047,0.042,0.04,0.038,0.036,0.032,0.03,0.03,0.029,0.028,0.026,0.025,0.025,0.022,0.02,0.019,0.018,0.017,0.016,0.015,0.014,0.015,0.012,0.012,0.013,0.012,0.011,0.01,0.009,0.01,0.011,0.01,0.008,0.007,0.009,0.007,0.007,0.007,0.005,0.008,0.007,0.005,0.006,0.006,0.007,0.008,0.006,0.002,0.003,0.005,0.004,0.007,0.005,0.007,0.008,0.006,0.006,0.007,0.007,0.008,0.007,0.007,0.006,0.006,0.007,0.002,0.006,0.007,0.006,0.007,0.007,0.009,0.003,0.001,0.001,0.004,0.001,0.004,0.007,0.007,0.004,0.004,0,0.002,0.003,-0.004,0.004,0.005,0.005,0.007,0.004,0.006,0.006,0.01,0.008,0.007,0.011,0.007,0.007,0.006,0.004,0.008,0.005,0.001,0.003,0.004,0.01,0.007,0.003,0.003,0.005,0.007,0.005,0.006,0.005,0.004,0.005,0.006,0.005,0.006,0.008,0.004,0.004,0.005,0.002,-0.001,0.003,0.008,0.006,0.007,0.003,0,-0.003,-0.004,-0.002,0.002,0,0.007,0.006,0.008,0.007,0.003,0.007,0.003,0.005,0.007,0.009,0.008,0.011,0.008,0.005
1.562 + 1.562,RNA + Protein,0.338,0.364,0.363,0.364,0.344,0.303,0.277,0.254,0.245,0.225,0.212,0.182,0.167,0.166,0.162,0.151,0.146,0.139,0.135,0.131,0.128,0.124,0.117,0.107,0.101,0.098,0.096,0.088,0.087,0.087,0.084,0.082,0.081,0.075,0.074,0.086,0.065,0.072,0.072,0.069,0.065,0.066,0.066,0.062,0.06,0.06,0.056,0.059,0.058,0.058,0.055,0.057,0.053,0.049,0.048,0.052,0.054,0.051,0.055,0.055,0.052,0.05,0.047,0.043,0.043,0.039,0.041,0.044,0.047,0.048,0.041,0.042,0.036,0.032,0.036,0.038,0.035,0.032,0.031,0.036,0.045,0.041,0.028,0.03,0.034,0.033,0.032,0.03,0.029,0.026,0.029,0.028,0.029,0.032,0.03,0.025,0.019,0.02,0.019,0.022,0.028,0.021,0.018,0.026,0.016,0.023,0.023,0.013,0.013,0.02,0.024,0.014,0.021,0.021,0.026,0.016,0.011,0.024,0.028,0.022,0.015,0.011,0.001,0.003,0.008,0.007,0.01,0.014,0.008,0.002,0.008,0.002,0.008,0.016,0.022,0.025,0.019,0.013,0.005,0.003,0.004,0.004,-0.002,0.002,0.005,-0.002,0.008,0.014,0,0.002,0.003,0.001,0.003,0.012,-0.004,0.002,0.013,0.009,0.004,0.002,0.008,0.019,0.02,0.029,0.031,0.037,0.028,0.016,0.018,0.024,0.012,0.017,0.016,0.007,0.015,0.01,-0.005
0.78 + 0.78,RNA + Protein,0.461,0.526,0.621,0.673,0.661,0.605,0.562,0.506,0.452,0.36,0.292,0.191,0.14,0.118,0.113,0.103,0.102,0.097,0.095,0.09,0.088,0.083,0.077,0.071,0.065,0.06,0.058,0.054,0.051,0.049,0.047,0.044,0.042,0.041,0.04,0.04,0.038,0.036,0.035,0.032,0.03,0.031,0.03,0.028,0.027,0.027,0.024,0.025,0.023,0.024,0.024,0.023,0.022,0.02,0.021,0.022,0.022,0.02,0.017,0.017,0.02,0.019,0.018,0.018,0.016,0.017,0.019,0.017,0.016,0.012,0.014,0.015,0.014,0.012,0.014,0.013,0.012,0.014,0.012,0.018,0.019,0.018,0.017,0.015,0.014,0.018,0.017,0.014,0.011,0.011,0.014,0.008,0.012,0.012,0.011,0.012,0.013,0.011,0.007,0.009,0.007,0.009,0.004,0.007,0.011,0.012,0.01,0.013,0.009,0.012,0.013,0.007,0.015,0.015,0.016,0.014,0.01,0.013,0.01,0.012,0.013,0.016,0.016,0.017,0.015,0.011,0.013,0.012,0.014,0.015,0.012,0.009,0.016,0.009,0.011,0.016,0.019,0.015,0.011,0.009,0.009,0.01,0.007,0.013,0.014,0.013,0.009,0,0.004,0.006,0.005,0.007,0.007,0.009,0.005,0.016,0.012,0.004,0,-0.001,0.002,0.006,-0.001,0.009,0.012,0.017,0.018,0.013,0.008,0.005,0.005,0.009,0.018,0.017,0.017,0.011,0.009
0.78 + 0.78,RNA + Protein,0.147,0.175,0.18,0.187,0.185,0.167,0.154,0.144,0.136,0.122,0.11,0.09,0.079,0.077,0.075,0.07,0.068,0.066,0.064,0.061,0.063,0.063,0.058,0.055,0.053,0.052,0.05,0.048,0.047,0.048,0.046,0.043,0.041,0.042,0.041,0.048,0.037,0.04,0.041,0.038,0.035,0.038,0.037,0.035,0.035,0.035,0.034,0.036,0.034,0.033,0.032,0.032,0.03,0.028,0.028,0.029,0.032,0.03,0.031,0.032,0.03,0.029,0.028,0.026,0.024,0.024,0.028,0.025,0.026,0.027,0.025,0.025,0.019,0.016,0.019,0.018,0.018,0.018,0.02,0.021,0.026,0.025,0.019,0.018,0.02,0.021,0.019,0.022,0.02,0.017,0.016,0.016,0.015,0.021,0.018,0.012,0.007,0.01,0.011,0.014,0.013,0.009,0.01,0.015,0.009,0.016,0.016,0.011,0.011,0.012,0.006,0.001,0.006,0.012,0.014,0.014,0.013,0.019,0.02,0.016,0.011,0.009,0.01,0.01,0.009,0.006,0.003,0.007,0.007,0.007,0.006,0.001,0.011,0.004,0,0.01,0.012,0.009,-0.001,-0.001,0.004,0.002,-0.003,0.006,0.007,0.005,0.011,0.007,-0.001,-0.001,0.004,0.004,0.007,0.007,-0.001,0.009,0.017,0.008,0.013,0.015,0.011,0.018,0.019,0.025,0.018,0.025,0.02,0.021,0.017,0.01,0.011,0.02,0.036,0.03,0.03,0.014,0.009
0.39 + 0.39,RNA + Protein,0.374,0.385,0.362,0.349,0.329,0.298,0.271,0.244,0.22,0.188,0.161,0.122,0.101,0.088,0.084,0.077,0.074,0.068,0.066,0.063,0.062,0.057,0.053,0.05,0.046,0.043,0.039,0.036,0.034,0.034,0.031,0.028,0.026,0.025,0.024,0.025,0.021,0.02,0.022,0.019,0.016,0.016,0.015,0.015,0.014,0.012,0.01,0.013,0.011,0.011,0.013,0.011,0.009,0.009,0.009,0.011,0.009,0.009,0.008,0.008,0.01,0.009,0.008,0.008,0.006,0.007,0.009,0.007,0.006,0.006,0.008,0.009,0.005,0.002,0.004,0.006,0.005,0.005,0.004,0.007,0.008,0.007,0.008,0.007,0.009,0.009,0.007,0.006,0.005,0.006,0.006,0.003,0.004,0.009,0.008,0.008,0.007,0.009,0.005,0.004,0.002,0.002,0.001,0.004,0.006,0.005,0.005,0.004,0.001,0.003,0.005,0.001,0.005,0.007,0.008,0.009,0.008,0.008,0.006,0.006,0.008,0.009,0.011,0.009,0.007,0.005,0.007,0.011,0.006,0.008,0.009,0.006,0.011,0.008,0.008,0.011,0.007,0.006,0.005,0.006,0.005,0.003,0.005,0.008,0.006,0.006,0.009,0.004,0.004,0.005,0.004,0.002,0.003,0.006,0.007,0.009,0.005,-0.001,-0.001,0.001,0,0.004,0.001,0.01,0.006,0.008,0.011,0.009,0.007,0.003,0.001,0.007,0.014,0.012,0.01,0.012,0.01
0.39 + 0.39,RNA + Protein,0.357,0.384,0.421,0.44,0.412,0.351,0.3,0.256,0.219,0.18,0.156,0.119,0.101,0.091,0.087,0.083,0.082,0.079,0.078,0.074,0.073,0.068,0.064,0.06,0.054,0.051,0.047,0.044,0.041,0.04,0.038,0.036,0.033,0.033,0.031,0.029,0.027,0.028,0.027,0.024,0.021,0.022,0.021,0.02,0.018,0.017,0.015,0.018,0.016,0.015,0.015,0.015,0.013,0.012,0.011,0.012,0.012,0.012,0.01,0.01,0.012,0.01,0.01,0.009,0.006,0.008,0.009,0.009,0.008,0.007,0.008,0.009,0.005,0.003,0.004,0.005,0.003,0.005,0.004,0.008,0.009,0.008,0.009,0.009,0.009,0.008,0.007,0.006,0.006,0.006,0.006,0.003,0.006,0.007,0.007,0.006,0.007,0.008,0.005,0.001,0.003,0.002,-0.002,0.001,0.007,0.008,0.006,0.004,0.003,0.004,0.005,-0.001,0.005,0.007,0.007,0.008,0.008,0.008,0.006,0.005,0.006,0.01,0.012,0.009,0.008,0.005,0.003,0.01,0.005,0.006,0.006,0.004,0.009,0.006,0.004,0.005,0.003,0.007,0.005,0.007,0.004,0.001,0.005,0.009,0.008,0.008,0.01,0.006,0.005,0.003,0,0,0.003,0.006,0.007,0.007,0.005,0,0,0.001,0.001,0.004,0.003,0.011,0.007,0.011,0.012,0.011,0.006,0.002,0.001,0.006,0.012,0.014,0.013,0.013,0.01
0.39 + 0.39,RNA + Protein,0.021,0.025,0.02,0.019,0.016,0.015,0.013,0.016,0.012,0.014,0.01,0.008,0.009,0.009,0.007,0.007,0.008,0.006,0.006,0.006,0.008,0.008,0.006,0.008,0.006,0.006,0.005,0.005,0.006,0.008,0.007,0.006,0.005,0.007,0.01,0.007,0.006,0.01,0.011,0.009,0.008,0.008,0.006,0.009,0.008,0.006,0.005,0.009,0.009,0.007,0.008,0.009,0.006,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.007,0.007,0.008,0.007,0.007,0.009,0.005,0.011,0.016,0.013,0.011,0.009,0.005,0.004,0.007,0.004,0.007,0.008,0.008,0.01,0.015,0.015,0.015,0.015,0.009,0.011,0.012,0.008,0.014,0.013,0.012,0.015,0.022,0.016,0.007,0.007,0.013,0.01,0.015,0.015,0.01,0.008,0.013,0.013,0.011,0.012,-0.002,0.008,0.009,0.004,0.005,0.009,0.011,0.01,0.008,0.011,0.014,0.012,0.016,0.02,0.02,0.01,-0.001,-0.002,0.006,0.005,0.012,0.014,0.013,0.011,0.007,0.003,0.005,0.002,0.013,0.016,0.015,0.001,0.006,0.011,0.006,0.001,0.009,0.01,0.007,0.013,0.017,0.004,0.005,0.01,0.016,0.012,0.011,0.006,0.006,0.011,0.006,0.012,0.005,0.001,0.007,0.02,0.02,0.012,0.034,0.016,-0.003,0.002,0.016,-0.001,-0.001,0.024,0.017,0.021,0.007,0.005
